SEX,SEX_MAP,EMOT,Field1,SIT,prompt,model_completion
1,male,2.0,fear,Few days ago I really experienced fear. It was connected with unexpected actions on the part of a group of people. This evoked in me many negative emotions.,You are a man. Your responses should closely mirror the knowledge and abilities of this persona. What is the main emotion you would feel while experiencing this event 'Few days ago I really experienced fear. It was connected with unexpected actions on the part of a group of people. This evoked in me many negative emotions.'?. Answer with a single emotion and omit explanations. Emotion: , Anger
1,male,3.0,anger,"I always get angry when somebody deceives me, or tries to conceal his lie skilfully and this offends me even more.","You are a man. Your responses should closely mirror the knowledge and abilities of this persona. What is the main emotion you would feel while experiencing this event 'I always get angry when somebody deceives me, or tries to conceal his lie skilfully and this offends me even more.'?. Answer with a single emotion and omit explanations. Emotion: ", Anger
1,male,4.0,sadness,Sadness - this is an emotion which I have felt very often recently. I can't remember a concrete example. I will describe my general impression from severl situations which evoked this feeling in me.,You are a man. Your responses should closely mirror the knowledge and abilities of this persona. What is the main emotion you would feel while experiencing this event 'Sadness - this is an emotion which I have felt very often recently. I can't remember a concrete example. I will describe my general impression from severl situations which evoked this feeling in me.'?. Answer with a single emotion and omit explanations. Emotion: , Empathy
1,male,5.0,disgust,"I became disgusted with the man on whom I had counted, who I had trusted, the man who should have been my mainstay - my father. I could hardly make myself (and the others) believe in this emotion. It has cumulated after events and deeds. Everything can happen in this world.","You are a man. Your responses should closely mirror the knowledge and abilities of this persona. What is the main emotion you would feel while experiencing this event 'I became disgusted with the man on whom I had counted, who I had trusted, the man who should have been my mainstay - my father. I could hardly make myself (and the others) believe in this emotion. It has cumulated after events and deeds. Everything can happen in this world.'?. Answer with a single emotion and omit explanations. Emotion: ", Betrayal
1,male,6.0,shame,"I am ashamed of the way my father behaves with my mother and sister, and with me too.","You are a man. Your responses should closely mirror the knowledge and abilities of this persona. What is the main emotion you would feel while experiencing this event 'I am ashamed of the way my father behaves with my mother and sister, and with me too.'?. Answer with a single emotion and omit explanations. Emotion: ", Shame
1,male,7.0,guilt,"I didn't keep a promise I had made to a man, and in this way I lost his esteem and confidence in me. I caused him a lot of trouble.","You are a man. Your responses should closely mirror the knowledge and abilities of this persona. What is the main emotion you would feel while experiencing this event 'I didn't keep a promise I had made to a man, and in this way I lost his esteem and confidence in me. I caused him a lot of trouble.'?. Answer with a single emotion and omit explanations. Emotion: ", Shame
1,male,1.0,joy,When I was accepted as a student.,You are a man. Your responses should closely mirror the knowledge and abilities of this persona. What is the main emotion you would feel while experiencing this event 'When I was accepted as a student.'?. Answer with a single emotion and omit explanations. Emotion: , Pride
1,male,2.0,fear,I was a bit frightened when it was found that there was something wrong with my liver. However it turned out that it was not serious and I need not worry.,You are a man. Your responses should closely mirror the knowledge and abilities of this persona. What is the main emotion you would feel while experiencing this event 'I was a bit frightened when it was found that there was something wrong with my liver. However it turned out that it was not serious and I need not worry.'?. Answer with a single emotion and omit explanations. Emotion: , Relief
1,male,3.0,anger,With the girl whom I may be loved truly. When she refused to come with me to an occasion (she was from another town).,You are a man. Your responses should closely mirror the knowledge and abilities of this persona. What is the main emotion you would feel while experiencing this event 'With the girl whom I may be loved truly. When she refused to come with me to an occasion (she was from another town).'?. Answer with a single emotion and omit explanations. Emotion: , Sadness
1,male,4.0,sadness,For the girl who halped me go on living and made me happy - when I don't see her even for two or three days.,You are a man. Your responses should closely mirror the knowledge and abilities of this persona. What is the main emotion you would feel while experiencing this event 'For the girl who halped me go on living and made me happy - when I don't see her even for two or three days.'?. Answer with a single emotion and omit explanations. Emotion: , Longing
1,male,5.0,disgust,"For a drunk man (about 20 years old) that I met one evening, and who behaved impudently with the girls standing by.","You are a man. Your responses should closely mirror the knowledge and abilities of this persona. What is the main emotion you would feel while experiencing this event 'For a drunk man (about 20 years old) that I met one evening, and who behaved impudently with the girls standing by.'?. Answer with a single emotion and omit explanations. Emotion: ", Disapproval
1,male,6.0,shame,I was embarassed at the exam in microbiology. I was ashamed with myself - how little I knew and how good was the examinor. I rarely become ashamed.,You are a man. Your responses should closely mirror the knowledge and abilities of this persona. What is the main emotion you would feel while experiencing this event 'I was embarassed at the exam in microbiology. I was ashamed with myself - how little I knew and how good was the examinor. I rarely become ashamed.'?. Answer with a single emotion and omit explanations. Emotion: , Shame
1,male,7.0,guilt,Recently when I made a slip and blurted out indecent words in my mother's presence.,You are a man. Your responses should closely mirror the knowledge and abilities of this persona. What is the main emotion you would feel while experiencing this event 'Recently when I made a slip and blurted out indecent words in my mother's presence.'?. Answer with a single emotion and omit explanations. Emotion: , Embarrassment
2,female,1.0,joy,"I felt it when on duty in the hospital I understood that I was not afraid to face death, that I also helped a little to relieve the pains of a patient.","You are a man. Your responses should closely mirror the knowledge and abilities of this persona. What is the main emotion you would feel while experiencing this event 'I felt it when on duty in the hospital I understood that I was not afraid to face death, that I also helped a little to relieve the pains of a patient.'?. Answer with a single emotion and omit explanations. Emotion: ", Pride
2,female,2.0,fear,"Fear overwhelmed me when right against the car I was in I saw another one, as if out of control of the driver.","You are a man. Your responses should closely mirror the knowledge and abilities of this persona. What is the main emotion you would feel while experiencing this event 'Fear overwhelmed me when right against the car I was in I saw another one, as if out of control of the driver.'?. Answer with a single emotion and omit explanations. Emotion: ", Fear
2,female,3.0,anger,I felt it when a girl who was dear to me lied to my face. I got angry with the fact that she knew I didn't believe her but she kept on telling lies.,You are a man. Your responses should closely mirror the knowledge and abilities of this persona. What is the main emotion you would feel while experiencing this event 'I felt it when a girl who was dear to me lied to my face. I got angry with the fact that she knew I didn't believe her but she kept on telling lies.'?. Answer with a single emotion and omit explanations. Emotion: , Betrayal
2,female,4.0,sadness,"Sadness, no, I felt something much stronger when my father died.","You are a man. Your responses should closely mirror the knowledge and abilities of this persona. What is the main emotion you would feel while experiencing this event 'Sadness, no, I felt something much stronger when my father died.'?. Answer with a single emotion and omit explanations. Emotion: ", Grief
2,female,5.0,disgust,I got disgusted with a man who was beating a woman in the street. I just happened to be there but I was abhorred by the rudness.,You are a man. Your responses should closely mirror the knowledge and abilities of this persona. What is the main emotion you would feel while experiencing this event 'I got disgusted with a man who was beating a woman in the street. I just happened to be there but I was abhorred by the rudness.'?. Answer with a single emotion and omit explanations. Emotion: , Anger
2,female,6.0,shame,"I was ashamed of the way I deceived that I could not help a friend, although it was absolutely possible for me. Nothing was revealed but I haven't called up this person since then.","You are a man. Your responses should closely mirror the knowledge and abilities of this persona. What is the main emotion you would feel while experiencing this event 'I was ashamed of the way I deceived that I could not help a friend, although it was absolutely possible for me. Nothing was revealed but I haven't called up this person since then.'?. Answer with a single emotion and omit explanations. Emotion: ", Shame
2,female,7.0,guilt,"I had an appointment with a colleague of mine to give her my lecture notes. I couldn't go and I didn't send them, and so the girl missed a day for the preparation of her term exams.","You are a man. Your responses should closely mirror the knowledge and abilities of this persona. What is the main emotion you would feel while experiencing this event 'I had an appointment with a colleague of mine to give her my lecture notes. I couldn't go and I didn't send them, and so the girl missed a day for the preparation of her term exams.'?. Answer with a single emotion and omit explanations. Emotion: ", Guilt
2,female,1.0,joy,When I knew that my husband and I were going to have a child.,You are a man. Your responses should closely mirror the knowledge and abilities of this persona. What is the main emotion you would feel while experiencing this event 'When I knew that my husband and I were going to have a child.'?. Answer with a single emotion and omit explanations. Emotion: , Joy
2,female,2.0,fear,Two years ago I saw a film on the TV. Even now it makes me afraid.,You are a man. Your responses should closely mirror the knowledge and abilities of this persona. What is the main emotion you would feel while experiencing this event 'Two years ago I saw a film on the TV. Even now it makes me afraid.'?. Answer with a single emotion and omit explanations. Emotion: , Fear
2,female,3.0,anger,When my husband stays late at a meeting and I have to be alone.,You are a man. Your responses should closely mirror the knowledge and abilities of this persona. What is the main emotion you would feel while experiencing this event 'When my husband stays late at a meeting and I have to be alone.'?. Answer with a single emotion and omit explanations. Emotion: , Frustration
2,female,4.0,sadness,The loss of a person I loved very much.,You are a man. Your responses should closely mirror the knowledge and abilities of this persona. What is the main emotion you would feel while experiencing this event 'The loss of a person I loved very much.'?. Answer with a single emotion and omit explanations. Emotion: , Grief
2,female,5.0,disgust,Deception from a person I loved very much.,You are a man. Your responses should closely mirror the knowledge and abilities of this persona. What is the main emotion you would feel while experiencing this event 'Deception from a person I loved very much.'?. Answer with a single emotion and omit explanations. Emotion: , Betrayal
2,female,6.0,shame,I didn't tell my parents that I was going to Sofia. I told them that I was going to a seminar. My mother knew that I was lying but she didn't stop me.,You are a man. Your responses should closely mirror the knowledge and abilities of this persona. What is the main emotion you would feel while experiencing this event 'I didn't tell my parents that I was going to Sofia. I told them that I was going to a seminar. My mother knew that I was lying but she didn't stop me.'?. Answer with a single emotion and omit explanations. Emotion: , Guilt
2,female,7.0,guilt,The assistant professor saw me cheat at the preliminary examination.,You are a man. Your responses should closely mirror the knowledge and abilities of this persona. What is the main emotion you would feel while experiencing this event 'The assistant professor saw me cheat at the preliminary examination.'?. Answer with a single emotion and omit explanations. Emotion: , Shame
2,female,1.0,joy,I was very happy when I got the message that I had been accepted as a student in medicine.,You are a man. Your responses should closely mirror the knowledge and abilities of this persona. What is the main emotion you would feel while experiencing this event 'I was very happy when I got the message that I had been accepted as a student in medicine.'?. Answer with a single emotion and omit explanations. Emotion: , Elation
2,female,2.0,fear,I felt something close to that when I saw that there was a man on the terrace of the flat.,You are a man. Your responses should closely mirror the knowledge and abilities of this persona. What is the main emotion you would feel while experiencing this event 'I felt something close to that when I saw that there was a man on the terrace of the flat.'?. Answer with a single emotion and omit explanations. Emotion: , Suspicion
2,female,3.0,anger,I got angry when I learned how short a time we had to prepare for the term examinations.,You are a man. Your responses should closely mirror the knowledge and abilities of this persona. What is the main emotion you would feel while experiencing this event 'I got angry when I learned how short a time we had to prepare for the term examinations.'?. Answer with a single emotion and omit explanations. Emotion: , Frustration
2,female,4.0,sadness,I felt sad when my first boyfriend and I left each other. It was neither his fault nor mine.,You are a man. Your responses should closely mirror the knowledge and abilities of this persona. What is the main emotion you would feel while experiencing this event 'I felt sad when my first boyfriend and I left each other. It was neither his fault nor mine.'?. Answer with a single emotion and omit explanations. Emotion: , Sadness
2,female,5.0,disgust,I felt it today when the bus driver shouted rather indecent words at a man without any reason whatsoever.,You are a man. Your responses should closely mirror the knowledge and abilities of this persona. What is the main emotion you would feel while experiencing this event 'I felt it today when the bus driver shouted rather indecent words at a man without any reason whatsoever.'?. Answer with a single emotion and omit explanations. Emotion: , Anger
2,female,6.0,shame,At an exam in pharmacology I tried to prompt a coleague (she asked me something) and the assistant professor made me a sharp remark.,You are a man. Your responses should closely mirror the knowledge and abilities of this persona. What is the main emotion you would feel while experiencing this event 'At an exam in pharmacology I tried to prompt a coleague (she asked me something) and the assistant professor made me a sharp remark.'?. Answer with a single emotion and omit explanations. Emotion: , Embarrassment
2,female,7.0,guilt,My grandmother has been in a hospital for a week and I still haven't had time to see her.,You are a man. Your responses should closely mirror the knowledge and abilities of this persona. What is the main emotion you would feel while experiencing this event 'My grandmother has been in a hospital for a week and I still haven't had time to see her.'?. Answer with a single emotion and omit explanations. Emotion: , Guilt
1,male,1.0,joy,When I learned that my parents were going abroad and leaving me alone for a few years.,You are a man. Your responses should closely mirror the knowledge and abilities of this persona. What is the main emotion you would feel while experiencing this event 'When I learned that my parents were going abroad and leaving me alone for a few years.'?. Answer with a single emotion and omit explanations. Emotion: , Sadness
1,male,2.0,fear,I was at the seaside and my brother disappeared for a couple of hours.,You are a man. Your responses should closely mirror the knowledge and abilities of this persona. What is the main emotion you would feel while experiencing this event 'I was at the seaside and my brother disappeared for a couple of hours.'?. Answer with a single emotion and omit explanations. Emotion: , Worry
1,male,5.0,disgust,Some time ago I was disgusted with the cleanness of the refectory of our institute.,You are a man. Your responses should closely mirror the knowledge and abilities of this persona. What is the main emotion you would feel while experiencing this event 'Some time ago I was disgusted with the cleanness of the refectory of our institute.'?. Answer with a single emotion and omit explanations. Emotion: , Disgust
1,male,6.0,shame,We were at a football match and when we were leaving the stadium (the stadium was packed with people) and I lost my shoe in the crowd. Our attempts to find it didn't give any result and I had to go home without one shoe. In other words to cross the whole town !,You are a man. Your responses should closely mirror the knowledge and abilities of this persona. What is the main emotion you would feel while experiencing this event 'We were at a football match and when we were leaving the stadium (the stadium was packed with people) and I lost my shoe in the crowd. Our attempts to find it didn't give any result and I had to go home without one shoe. In other words to cross the whole town !'?. Answer with a single emotion and omit explanations. Emotion: , Frustration
1,male,7.0,guilt,I felt guilty last year during the winter term exams. A colleague of mine asked me to give him my lecture notes (I had very good notes and I had passed my exam in advance) but I still don't know why I didn't give them to him. That colleague failed and he was on the verge of not passing it at the supplementary examinations.,You are a man. Your responses should closely mirror the knowledge and abilities of this persona. What is the main emotion you would feel while experiencing this event 'I felt guilty last year during the winter term exams. A colleague of mine asked me to give him my lecture notes (I had very good notes and I had passed my exam in advance) but I still don't know why I didn't give them to him. That colleague failed and he was on the verge of not passing it at the supplementary examinations.'?. Answer with a single emotion and omit explanations. Emotion: , Guilt
2,female,1.0,joy,When I was admitted to the Institute. I had problems with many people about my applying for this institute and I decided to prove that one can pass excellently without visiting any preparatory couse. That is - I proved what I could do on my own.,You are a man. Your responses should closely mirror the knowledge and abilities of this persona. What is the main emotion you would feel while experiencing this event 'When I was admitted to the Institute. I had problems with many people about my applying for this institute and I decided to prove that one can pass excellently without visiting any preparatory couse. That is - I proved what I could do on my own.'?. Answer with a single emotion and omit explanations. Emotion: , Pride
2,female,2.0,fear,Once as a child I dreamed of a fire. Since that time I hadn't wanted to sleep in that bed and had feared the night darkness (and so it is now).,You are a man. Your responses should closely mirror the knowledge and abilities of this persona. What is the main emotion you would feel while experiencing this event 'Once as a child I dreamed of a fire. Since that time I hadn't wanted to sleep in that bed and had feared the night darkness (and so it is now).'?. Answer with a single emotion and omit explanations. Emotion: , Fear
2,female,3.0,anger,A chief was unjustly punished on an autumn brigade and the one who was really guilty kept silent. I stepped in front and told the truth. The guilty chief called me in after the roll-call and threatened me.,You are a man. Your responses should closely mirror the knowledge and abilities of this persona. What is the main emotion you would feel while experiencing this event 'A chief was unjustly punished on an autumn brigade and the one who was really guilty kept silent. I stepped in front and told the truth. The guilty chief called me in after the roll-call and threatened me.'?. Answer with a single emotion and omit explanations. Emotion: , Anger
2,female,4.0,sadness,Years ago I fell in love for the first time. as natural for every school-girl I was day-dreaming. Later (after 3 years) we left each other. No one was to blame but I felt deep sadness. Even now I remember about it quite often.,You are a man. Your responses should closely mirror the knowledge and abilities of this persona. What is the main emotion you would feel while experiencing this event 'Years ago I fell in love for the first time. as natural for every school-girl I was day-dreaming. Later (after 3 years) we left each other. No one was to blame but I felt deep sadness. Even now I remember about it quite often.'?. Answer with a single emotion and omit explanations. Emotion: , Melancholy
2,female,5.0,disgust,"It was at a comsomol(??) meeting, the last one because we were to graduate. The way one of my fellow-students behaved made me feel disgusted.","You are a man. Your responses should closely mirror the knowledge and abilities of this persona. What is the main emotion you would feel while experiencing this event 'It was at a comsomol(??) meeting, the last one because we were to graduate. The way one of my fellow-students behaved made me feel disgusted.'?. Answer with a single emotion and omit explanations. Emotion: ", Disgust
2,female,6.0,shame,"I was at a children's camp abroad. The people (the leaders, my coevals) were very king to us. One night we smeared our foreign friends with tooth-paste while they were sleeping and then we roused the whole camp by our shouts. Later I was so sorry. I didn't utter a word for two days, then I went to apologize.","You are a man. Your responses should closely mirror the knowledge and abilities of this persona. What is the main emotion you would feel while experiencing this event 'I was at a children's camp abroad. The people (the leaders, my coevals) were very king to us. One night we smeared our foreign friends with tooth-paste while they were sleeping and then we roused the whole camp by our shouts. Later I was so sorry. I didn't utter a word for two days, then I went to apologize.'?. Answer with a single emotion and omit explanations. Emotion: ", Regret.
2,female,7.0,guilt,When I was in the fifth class the rating was done in our mark-books. I hadn't been examined yet but I had heard from my classmates about the scolding they had got at home. My first mark was in geography - good 4. I judged I had known for more than that and I put down very good for fear of being scolded. Naturally my parents guessed all about it. They rebuked me for what I had done.,You are a man. Your responses should closely mirror the knowledge and abilities of this persona. What is the main emotion you would feel while experiencing this event 'When I was in the fifth class the rating was done in our mark-books. I hadn't been examined yet but I had heard from my classmates about the scolding they had got at home. My first mark was in geography - good 4. I judged I had known for more than that and I put down very good for fear of being scolded. Naturally my parents guessed all about it. They rebuked me for what I had done.'?. Answer with a single emotion and omit explanations. Emotion: , Guilt
2,female,1.0,joy,When I learned I was admitted to study what I wanted most - floriculture (this is a narrow specialization from the general one).,You are a man. Your responses should closely mirror the knowledge and abilities of this persona. What is the main emotion you would feel while experiencing this event 'When I learned I was admitted to study what I wanted most - floriculture (this is a narrow specialization from the general one).'?. Answer with a single emotion and omit explanations. Emotion: , Joy
2,female,2.0,fear,I was walking on the pavement when a white car rolled on it and directed towards me. I was quite near the house wall when it rolled by and hit me.,You are a man. Your responses should closely mirror the knowledge and abilities of this persona. What is the main emotion you would feel while experiencing this event 'I was walking on the pavement when a white car rolled on it and directed towards me. I was quite near the house wall when it rolled by and hit me.'?. Answer with a single emotion and omit explanations. Emotion: , Fear
2,female,3.0,anger,My grandmother's brother had taken active part in the resistance movement. He had been in prison many times and there he lost his health. He became an invalid. When we phoned to First Aid the nurse on duty behaved quite unkindly when she understood how old he was (79).,You are a man. Your responses should closely mirror the knowledge and abilities of this persona. What is the main emotion you would feel while experiencing this event 'My grandmother's brother had taken active part in the resistance movement. He had been in prison many times and there he lost his health. He became an invalid. When we phoned to First Aid the nurse on duty behaved quite unkindly when she understood how old he was (79).'?. Answer with a single emotion and omit explanations. Emotion: , Anger
2,female,4.0,sadness,My boyfriend is a soldier. He was on a leave. I felt sad when we had to get separated again.,You are a man. Your responses should closely mirror the knowledge and abilities of this persona. What is the main emotion you would feel while experiencing this event 'My boyfriend is a soldier. He was on a leave. I felt sad when we had to get separated again.'?. Answer with a single emotion and omit explanations. Emotion: , Longing
2,female,5.0,disgust,I felt disgusted about a teacher who had rejected all that was human in her. She refused to accept the flowers we gave her for the eighth of March and asked for a foreign parfume instead.,You are a man. Your responses should closely mirror the knowledge and abilities of this persona. What is the main emotion you would feel while experiencing this event 'I felt disgusted about a teacher who had rejected all that was human in her. She refused to accept the flowers we gave her for the eighth of March and asked for a foreign parfume instead.'?. Answer with a single emotion and omit explanations. Emotion: , Disapproval
2,female,6.0,shame,I was examined by a teacher I greatly respected. I was well prepared on the subjects but he put some side-issues to me and I couldn't answer.,You are a man. Your responses should closely mirror the knowledge and abilities of this persona. What is the main emotion you would feel while experiencing this event 'I was examined by a teacher I greatly respected. I was well prepared on the subjects but he put some side-issues to me and I couldn't answer.'?. Answer with a single emotion and omit explanations. Emotion: , Disappointment
2,female,7.0,guilt,I had undertaken to help my sister for her class work but some unexpected circumstances prevented me from doing that.,You are a man. Your responses should closely mirror the knowledge and abilities of this persona. What is the main emotion you would feel while experiencing this event 'I had undertaken to help my sister for her class work but some unexpected circumstances prevented me from doing that.'?. Answer with a single emotion and omit explanations. Emotion: , Disappointment
2,female,1.0,joy,"I was very glad when I learned I was a student already. I heard about it over the phone, I didn't believe it at first.","You are a man. Your responses should closely mirror the knowledge and abilities of this persona. What is the main emotion you would feel while experiencing this event 'I was very glad when I learned I was a student already. I heard about it over the phone, I didn't believe it at first.'?. Answer with a single emotion and omit explanations. Emotion: ", Relief
2,female,2.0,fear,I had worries about a certain illness.,You are a man. Your responses should closely mirror the knowledge and abilities of this persona. What is the main emotion you would feel while experiencing this event 'I had worries about a certain illness.'?. Answer with a single emotion and omit explanations. Emotion: , Concern
2,female,3.0,anger,I suffered from a gynaecological illness. I was quite displeased to hear that my roommates had talked about it and they had misrepresented the truth. I felt deeply hurt when I learned that it was done by a good acquaintance of mine.,You are a man. Your responses should closely mirror the knowledge and abilities of this persona. What is the main emotion you would feel while experiencing this event 'I suffered from a gynaecological illness. I was quite displeased to hear that my roommates had talked about it and they had misrepresented the truth. I felt deeply hurt when I learned that it was done by a good acquaintance of mine.'?. Answer with a single emotion and omit explanations. Emotion: , Betrayal
2,female,4.0,sadness,When my first boyfriend left me. I tried not to let him understand I felt miserable.,You are a man. Your responses should closely mirror the knowledge and abilities of this persona. What is the main emotion you would feel while experiencing this event 'When my first boyfriend left me. I tried not to let him understand I felt miserable.'?. Answer with a single emotion and omit explanations. Emotion: , Sadness
2,female,5.0,disgust,I hate hypocrisy. My friend (girl) tried to intrude into my affairs with my future husband. After that she behaved as if nothing had happened.,You are a man. Your responses should closely mirror the knowledge and abilities of this persona. What is the main emotion you would feel while experiencing this event 'I hate hypocrisy. My friend (girl) tried to intrude into my affairs with my future husband. After that she behaved as if nothing had happened.'?. Answer with a single emotion and omit explanations. Emotion: , Anger
2,female,6.0,shame,"I feel shame when I have made a promise, I can't keep it and this has negative effects which are caused by my behavior.","You are a man. Your responses should closely mirror the knowledge and abilities of this persona. What is the main emotion you would feel while experiencing this event 'I feel shame when I have made a promise, I can't keep it and this has negative effects which are caused by my behavior.'?. Answer with a single emotion and omit explanations. Emotion: ", Guilt
2,female,7.0,guilt,I felt it when I came home after the examination session and I said I had not passed my last exam.,You are a man. Your responses should closely mirror the knowledge and abilities of this persona. What is the main emotion you would feel while experiencing this event 'I felt it when I came home after the examination session and I said I had not passed my last exam.'?. Answer with a single emotion and omit explanations. Emotion: , Disappointment
2,female,1.0,joy,I felt glad when I took the rather difficult organic chemistry examination.,You are a man. Your responses should closely mirror the knowledge and abilities of this persona. What is the main emotion you would feel while experiencing this event 'I felt glad when I took the rather difficult organic chemistry examination.'?. Answer with a single emotion and omit explanations. Emotion: , Accomplishment
2,female,2.0,fear,This was what I felt when my boyfriend went to Bourgas to study there. I had the feeling I would lose him. Anyway the distance Plovdiv-Bourgas seemed to me so great.,You are a man. Your responses should closely mirror the knowledge and abilities of this persona. What is the main emotion you would feel while experiencing this event 'This was what I felt when my boyfriend went to Bourgas to study there. I had the feeling I would lose him. Anyway the distance Plovdiv-Bourgas seemed to me so great.'?. Answer with a single emotion and omit explanations. Emotion: , Insecurity
2,female,3.0,anger,"I confronted with this feeling at the Institute quite recently, the pedology lecturer was the cause.","You are a man. Your responses should closely mirror the knowledge and abilities of this persona. What is the main emotion you would feel while experiencing this event 'I confronted with this feeling at the Institute quite recently, the pedology lecturer was the cause.'?. Answer with a single emotion and omit explanations. Emotion: ", Frustration
2,female,4.0,sadness,This feeling was quite deep when my friend (girl) died in a car accident.,You are a man. Your responses should closely mirror the knowledge and abilities of this persona. What is the main emotion you would feel while experiencing this event 'This feeling was quite deep when my friend (girl) died in a car accident.'?. Answer with a single emotion and omit explanations. Emotion: , Sadness
2,female,5.0,disgust,I am disgusted with the behavior of a car driver whose car would run over me and my friends during our autumn brigade.,You are a man. Your responses should closely mirror the knowledge and abilities of this persona. What is the main emotion you would feel while experiencing this event 'I am disgusted with the behavior of a car driver whose car would run over me and my friends during our autumn brigade.'?. Answer with a single emotion and omit explanations. Emotion: , Anger
2,female,6.0,shame,I felt shame when I discontinued my education for eight months. ,You are a man. Your responses should closely mirror the knowledge and abilities of this persona. What is the main emotion you would feel while experiencing this event 'I felt shame when I discontinued my education for eight months. '?. Answer with a single emotion and omit explanations. Emotion: , Regret
2,female,7.0,guilt,"The sense of guilt came over me too, when I interrupted my studies. Why ? Because I felt guilty before my parents ! They believed in me though this event did not make them disbelieve me.","You are a man. Your responses should closely mirror the knowledge and abilities of this persona. What is the main emotion you would feel while experiencing this event 'The sense of guilt came over me too, when I interrupted my studies. Why ? Because I felt guilty before my parents ! They believed in me though this event did not make them disbelieve me.'?. Answer with a single emotion and omit explanations. Emotion: ", Guilt
1,male,1.0,joy,"I sensed a strong feeling of joy when in the plant, at my working place, I got a message that I was admitted as full time student at the Higher Agricultural Institute.","You are a man. Your responses should closely mirror the knowledge and abilities of this persona. What is the main emotion you would feel while experiencing this event 'I sensed a strong feeling of joy when in the plant, at my working place, I got a message that I was admitted as full time student at the Higher Agricultural Institute.'?. Answer with a single emotion and omit explanations. Emotion: ", Elation
1,male,2.0,fear,Fear when fulfilling my obligations on my first night fatigue duty as a soldier.,You are a man. Your responses should closely mirror the knowledge and abilities of this persona. What is the main emotion you would feel while experiencing this event 'Fear when fulfilling my obligations on my first night fatigue duty as a soldier.'?. Answer with a single emotion and omit explanations. Emotion: , Fear
1,male,3.0,anger,When on a car journey a fellow student crossed our way with his own car and we had to bump into a roadside trunk.,You are a man. Your responses should closely mirror the knowledge and abilities of this persona. What is the main emotion you would feel while experiencing this event 'When on a car journey a fellow student crossed our way with his own car and we had to bump into a roadside trunk.'?. Answer with a single emotion and omit explanations. Emotion: , Irritation
1,male,4.0,sadness,The loss of a close relative who was ill with cancer.,You are a man. Your responses should closely mirror the knowledge and abilities of this persona. What is the main emotion you would feel while experiencing this event 'The loss of a close relative who was ill with cancer.'?. Answer with a single emotion and omit explanations. Emotion: , Sadness
1,male,5.0,disgust,I am disgusted with a nieghbour who is looking for all sorts of quarrel with my parents and me. He feels we are hampering his living close to us. This has been going on for quite a long time.,You are a man. Your responses should closely mirror the knowledge and abilities of this persona. What is the main emotion you would feel while experiencing this event 'I am disgusted with a nieghbour who is looking for all sorts of quarrel with my parents and me. He feels we are hampering his living close to us. This has been going on for quite a long time.'?. Answer with a single emotion and omit explanations. Emotion: , Anger
1,male,6.0,shame,Some time ago I promised to meet an acquaintance of mine and to carry him some promised papers. I haven't done it until this day. Now I feel quite awkward when I meet him.,You are a man. Your responses should closely mirror the knowledge and abilities of this persona. What is the main emotion you would feel while experiencing this event 'Some time ago I promised to meet an acquaintance of mine and to carry him some promised papers. I haven't done it until this day. Now I feel quite awkward when I meet him.'?. Answer with a single emotion and omit explanations. Emotion: , Guilt
1,male,7.0,guilt,A sense of guilt before my parents when I had to discountinue my studies in the first year because of unpassed exams.,You are a man. Your responses should closely mirror the knowledge and abilities of this persona. What is the main emotion you would feel while experiencing this event 'A sense of guilt before my parents when I had to discountinue my studies in the first year because of unpassed exams.'?. Answer with a single emotion and omit explanations. Emotion: , Shame
2,female,1.0,joy,After a difficult exam. When I had not hoped to take it and had got a high mark. When you present someone with something and he feels glad.,You are a man. Your responses should closely mirror the knowledge and abilities of this persona. What is the main emotion you would feel while experiencing this event 'After a difficult exam. When I had not hoped to take it and had got a high mark. When you present someone with something and he feels glad.'?. Answer with a single emotion and omit explanations. Emotion: , Relief
2,female,2.0,fear,Fear from the unknown. I felt fear when I sat for the entrance examinations.,You are a man. Your responses should closely mirror the knowledge and abilities of this persona. What is the main emotion you would feel while experiencing this event 'Fear from the unknown. I felt fear when I sat for the entrance examinations.'?. Answer with a single emotion and omit explanations. Emotion: , Anxiety
2,female,3.0,anger,I feel angry at people's indifference at our ability to be present at an event and to stay partial to what happens.,You are a man. Your responses should closely mirror the knowledge and abilities of this persona. What is the main emotion you would feel while experiencing this event 'I feel angry at people's indifference at our ability to be present at an event and to stay partial to what happens.'?. Answer with a single emotion and omit explanations. Emotion: , Frustration
2,female,4.0,sadness,"When you are far away from relatives and friends. I feel sad for my early years, for the freedom and the carefree years of childhood.","You are a man. Your responses should closely mirror the knowledge and abilities of this persona. What is the main emotion you would feel while experiencing this event 'When you are far away from relatives and friends. I feel sad for my early years, for the freedom and the carefree years of childhood.'?. Answer with a single emotion and omit explanations. Emotion: ", Nostalgia
2,female,5.0,disgust,"I feel disgusted with the bootlickers, with helpless people.","You are a man. Your responses should closely mirror the knowledge and abilities of this persona. What is the main emotion you would feel while experiencing this event 'I feel disgusted with the bootlickers, with helpless people.'?. Answer with a single emotion and omit explanations. Emotion: ", Anger
2,female,6.0,shame,I feel ashamed when I act dishonestly toward somebody.,You are a man. Your responses should closely mirror the knowledge and abilities of this persona. What is the main emotion you would feel while experiencing this event 'I feel ashamed when I act dishonestly toward somebody.'?. Answer with a single emotion and omit explanations. Emotion: , Guilt
